Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q16566	CaMK4	1.96874806108115	0.109797112336431	2.07854517341758	2.01772876696043	-0.2286386305473	-0.211545991309168	0.0278591294116106	11.6666666666667
O96017	CHK2	1.83847506392553	0.0798591721922626	1.91833423611779	1.84163750790475	-0.169292658271347	-0.184194839431891	0.0250691919176809	18.7777777777778
P23443	p70S6K	1.74971741122136	0.0457574905606751	1.79547490178204	1.79048498545737	0.166430200491517	0.167618671561794	0.0221965047454308	18.1111111111111
P53779	JNK3	1.73349313692096	0.0571247177712043	1.79061785469216	1.79048498545737	0.172256341292118	0.165414287441999	0.0138191906151366	16.6666666666667
P45983	JNK1	1.72507972426116	0.0514411041659397	1.7765208284271	1.74472749489669	0.168262641103125	0.165414287441999	0.00854506098337779	16.8888888888889
P28482	ERK2	1.79119845651931	0.08630272185645	1.87750117837576	1.70333480973847	0.231404308166028	0.254533128330349	0.0391822265362943	11.1111111111111
P45984	JNK2	1.52979159166068	0.0457574905606751	1.57554908222136	1.66554624884907	0.173230429481397	0.171542273539743	0.014745181602589	14.2222222222222
P06493	CDC2/CDK1	1.80410452430499	0.116240662000619	1.92034518630561	1.62342304294349	0.266976372259134	0.262841588575716	0.0196012425343927	8.44444444444444
P27361	ERK1	1.49401782471628	0.074175558586998	1.56819338330328	1.61978875828839	0.192359554808478	0.19544155979448	0.0401822564209207	11.1111111111111
P41743	PKC[iota]	1.51346161765373	0.0203366624714112	1.53379828012514	1.56863623584101	0.181425523880898	0.177424296706118	0.0182176546802794	14.2222222222222
P10398	ARAF	1.39534538013798	0.154901959985743	1.55024734012372	1.55284196865778	0.340790084459072	0.340790084459072	0	4
Q16539	MAPK14	1.17798402525157	0.0969100130080564	1.27489403825962	1.53465790059092	0.158376431131629	0.198155337303559	0.0736875888462837	9.375
P15056	BRAF	1.30339588089635	0.148458410321556	1.4518542912179	1.47366072261016	0.332117531378631	0.340790084459072	0.0392760311089778	3.88888888888889
P24941	CDK2	1.51751469652445	0.0700118170995791	1.58752651362403	1.3829996588791	0.218499840412815	0.216827106650363	0.032864674979822	9.77777777777778
Q00535	CDK5	1.17351104168878	0.0969100130080564	1.27042105469683	1.27736607746619	0.301082970608876	0.301082970608876	0	4
P11802	CDK4	1.08427752957448	0.148458410321556	1.23273593989603	1.27408836770495	0.282158467292836	0.292207448706446	0.0301469442408297	4.22222222222222
Q00534	CDK6	1.1171350249848	0.162340492166922	1.27947551715172	1.27408836770495	0.301362980509905	0.292207448706446	0.0274665954103767	3.88888888888889
P50750	CDK9	1.20581959618702	0.0457574905606751	1.2515770867477	1.21324857785444	0.257999399800584	0.253269035496031	0.00709554645682989	5.66666666666667
O75676	MSK2	1.01369390636233	0.154901959985743	1.16859586634807	1.18177410638604	-0.322415770822001	-0.322415770822001	0	3
Q13464	ROCK1	1.05727868171926	0.0415328627177385	1.098811544437	1.05551732784983	0.266051397929051	0.277950912301292	0.0552602075223328	4.71428571428571
Q14164	IKK[epsilon]	0.805358797344772	0.154901959985743	0.960260757330515	0.996539467890494	0.218054226093594	0.218241606997826	0.000371822454781363	4.77777777777778
Q15418	RSK3	0.92248271945663	0.0457574905606751	0.968240210017305	0.959397659885927	0.168944616660992	0.168944616660992	0	9
Q86V86	Pim3	0.953967103898315	0	0.953967103898315	0.958607314841775	0.0474387899865562	0.0483715615788219	0.0104153878633068	53
P11309	Pim1	0.812469156316319	0	0.812469156316319	0.950781977329818	0.0364485907253454	0.0406298997115455	0.0081388077443305	57.7777777777778
P53778	p38[gamma]	0.838860626547125	0.107148698156385	0.94600932470351	0.924453038607469	0.208099795355037	0.220300588661129	0.0702872526922508	5.42857142857143
O15264	p38[delta]	0.845262070912552	0.074175558586998	0.91943762949955	0.903785414653595	0.144028153328697	0.139871724122107	0.0256200948618277	10.7777777777778
P51812	RSK2	0.808916366156133	0.0457574905606751	0.854673856716808	0.869666231504994	0.161398081233413	0.161398081233413	0	8
Q13164	ERK5	1.06432185565972	0.0457574905606751	1.11007934622039	0.869666231504994	0.176370374964441	0.164614449978342	0.0491016568639861	7.71428571428571
Q8IWB6	SgK307	0.684395433627098	0.0969100130080564	0.781305446635155	0.813608784304507	0.249820439089875	0.249820439089875	0	3
P50613	CDK7	0.704491117295128	0.0457574905606751	0.750248607855804	0.767003889607846	0.146070575989137	0.148662836367081	0.0190650613196544	8.55555555555556
Q15349	RSK1/p90RSK	0.666807769596481	0.0969100130080564	0.763717782604537	0.758453519403452	0.16661042243996	0.16661042243996	0	6
Q13153	PAK1	0.715808007392262	0.0457574905606751	0.761565497952937	0.757955760630449	0.178057138209688	0.178057138209688	0	6
Q8NI60	ADCK3	0.532559974348629	0.0305049937071167	0.563064968055746	0.703334809738469	0.10982600102447	0.129832350718776	0.0297963263033078	8.77777777777778
P17252	PKC[alpha]	0.87449624460121	0	0.87449624460121	0.686132779630847	-0.0819290166146929	-0.0642710419302044	0.0292270072995402	27.2222222222222
Q9Y6S9	RSKL2	0.505309066097943	0.100329725273209	0.605638791371152	0.589487049165356	0.180979272611108	0.180979272611108	0.0650174689012126	3.5
Q05513	PKC[zeta]	0.517328877568493	0	0.517328877568493	0.571865205971211	0.108361346513782	0.122622395801107	0.0306981371692085	9.22222222222222
P42345	mTOR/FRAP	0.50045801731052	0.0798591721922626	0.580317189502783	0.557206774060231	-0.162572648195474	-0.164349225182021	0.00266486547982014	4.33333333333333
P04049	RAF1	0.547020796748525	0.074175558586998	0.621196355335523	0.509199047989145	0.13315285520868	0.125911197707772	0.0235754540630499	7.22222222222222
O76039	CDKL5	0.443857336191041	0.0603724969742126	0.504229833165253	0.465973893943865	0.138661552346718	0.125997382411129	0.0389086666035155	5
Q15759	p38[beta]	0.408744309396828	0.0457574905606751	0.454501799957503	0.454692883534176	0.137564966826824	0.140497840891505	0.0265031056661053	4.4
O75582	MSK1	0.446066952519431	0	0.446066952519431	0.434152181326482	0.105743968298668	0.105743968298668	0	8
O00141	SGK1	0.380962144885835	0.0457574905606751	0.42671963544651	0.426664159933932	-0.156291693922353	-0.156291693922353	0	3
Q00537	PCTAIRE2	0.379475247416816	0.0969100130080564	0.476385260424872	0.421131671333971	0.150419727375986	0.137536728771415	0.0288072606338557	3.2
Q9P1W9	Pim2	0.39870769467477	0	0.39870769467477	0.404503778174426	0.0332404608509189	0.0344624717033269	0.0112332724466378	37.6666666666667
Q9HBY8	SGK2	0.404788007138015	0.0311044416945285	0.435892448832544	0.402304814074488	0.0341464271252761	-0.0110392703070803	0.103671857266827	14.5555555555556
P49137	MAPKAPK2	0.416017336119196	0	0.416017336119196	0.380906669373257	0.0448482035406174	0.0409568244968435	0.0102384233834929	28.6666666666667
Q13976	PKG1	0.402461048479899	0	0.402461048479899	0.3767507096021	-0.0336469998288267	-0.0333095892972148	0.00917366841887096	40
P17612	PKA[alpha]	0.460945703549269	0	0.460945703549269	0.372634143407267	-0.0288320585739076	-0.0223688130258375	0.0175038217288535	52.5555555555556
O43930	PRKY	0.285384837648844	0.025420828089264	0.310805665738108	0.368150537840182	0.0414987370474297	0.0795391840390316	0.0517130462267557	11
Q15131	CDK10	0.308596519461552	0	0.308596519461552	0.366531544420413	-0.0986512750270657	-0.11095363870886	0.0519274059857381	5.11111111111111
Q16644	MAPKAPK3	0.399580111547332	0.0101683312357056	0.409748442783038	0.366531544420413	0.0395519437029807	0.038210107968686	0.0180517363402756	32.3333333333333
Q9UQM7	CaMK2[alpha]	0.355604625585918	0	0.355604625585918	0.364516253185088	0.133324468196431	0.133324468196431	0	4
Q13535	ATR	0.321868907879555	0.0457574905606751	0.36762639844023	0.362710452321826	0.096748191044314	0.0956973421791236	0.00315254659557126	5.88888888888889
Q13131	AMPK[alpha]1	0.355267717668103	0.025420828089264	0.380688545757367	0.362510270487489	-0.075746385640626	-0.0654737489275169	0.0201223971604319	10.7777777777778
Q13237	PKG2	0.334628130760785	0	0.334628130760785	0.3585258894959	-0.0317508470300098	-0.0343089086667073	0.015421733283577	34.3333333333333
P16066	ANP[alpha]	0.337542473213315	0.0457574905606751	0.383299963773991	0.34332695411515	0.0464403452353108	0.0439867538575127	0.0078999029429056	22.8888888888889
Q9UBS0	p70S6K[beta]	0.3243840415204	0	0.3243840415204	0.327902142064283	-0.0327604520372078	-0.0359258158225465	0.0266537111538982	24.3333333333333
Q05655	PKC[delta]	0.334281130185077	0	0.334281130185077	0.320572103387881	-0.0467916209613817	-0.0446084875141548	0.00924558535799299	22
Q96S38	RSKL1	0.256197241950018	0.0457574905606751	0.301954732510693	0.305440747822692	-0.116497975006713	-0.116497975006713	0	3
O94921	PFTAIRE1	0.293321932389551	0	0.293321932389551	0.301029995663981	-0.131331180066296	-0.131331180066296	0	3
O75116	ROCK2	0.281633741296319	0.00915149811213502	0.290785239408454	0.287350298372789	0.102549758885462	0.109037595315769	0.0805517238751266	4.8
P49674	CK1[epsilon]	0.285670240254767	0	0.285670240254767	0.285670240254767	-0.119276162655208	-0.119276162655208	NA	3
Q16512	PKN1/PRK1	0.197571597870633	0	0.197571597870633	0.269217724333611	0.0553403222763742	0.110790444741206	0.0704440790601279	5
O14920	IKK[beta]	0.16502126219625	0.0430711168924695	0.208092379088719	0.254925208417942	0.0524783411452069	0.0277859323531488	0.063344178141178	3.66666666666667
P24723	PKC[eta]	0.333035013275294	0	0.333035013275294	0.241088107602027	-0.0388678236232158	-0.0500655979386683	0.0530132911811179	14.3333333333333
Q96Q40	PFTAIRE2	0.185408374406073	0.0101683312357056	0.195576705641779	0.1944991418416	-0.0489517482040548	-0.0585938522934328	0.0557426887553041	4.77777777777778
Q15139	PKD1	0.190742656021379	0	0.190742656021379	0.192464971931147	-0.0630062678049323	-0.0630062678049323	0	6
P49841	GSK3[beta]	0.186480924235597	0	0.186480924235597	0.189767482004916	-0.0893731179319124	-0.0893731179319124	0	3
O15075	DCAMKL1	0.13621383013254	0.0457574905606751	0.181971320693215	0.180657153331698	-0.0587026601267139	-0.0587026601267139	0	4
O60285	NuaK1	0.183608967180823	0	0.183608967180823	0.176525770829699	0.0840480712050184	0.0840480712050184	0	3
O95819	HGK/ZC1	0.123351547350256	0.0392207061948644	0.16257225354512	0.170696227168975	0.0229968267095558	0.0521732264920328	0.0517030255220612	4.57142857142857
Q96GD4	AurB/Aur1	0.12595466104891	0.0571247177712043	0.183079378820114	0.154777893570986	0.0134367346832707	0.0408461576695851	0.0543888876011739	4.77777777777778
Q04759	PKC[theta]	0.12475705413368	0	0.12475705413368	0.148741651280925	-0.00719064744912519	-0.0221808295310661	0.018932341689441	22.3333333333333
O14757	CHK1	0.150385326572631	0.0101683312357056	0.160553657808336	0.137868620686963	-0.0189307261950301	-0.0385067820878073	0.0418746847840064	8
O15111	IKK[alpha]	0.141860438346036	0	0.141860438346036	0.136677139879544	-0.0629335518989045	-0.0641966420642457	0.00189463524801188	3.66666666666667
Q02156	PKC[epsilon]	0.210105501858697	0	0.210105501858697	0.123782159408358	0.0348849769366232	0.0198626293704782	0.0311341917018218	19.7777777777778
P31749	Akt1/PKB[alpha]	0.137415375639838	0	0.137415375639838	0.121478204498793	-0.0181718748817061	-0.015807107384484	0.0101700442462441	28.2222222222222
P31751	Akt2/PKB[beta]	0.102051950420866	0	0.102051950420866	0.112382699664264	-0.0143661763491914	-0.0158609692582624	0.0114776034495856	26
O43293	DAPK3	0.0841887081948942	0	0.0841887081948942	0.0969100130080564	-0.041811487515829	-0.0496447398801295	0.0175156847714868	3.2
P05129	PKC[gamma]	0.166095136150254	0	0.166095136150254	0.0925886392254138	0.0148932202167682	-0.0183126331343689	0.0462592788968252	13.2222222222222
Q9UPZ9	ICK	0.0904439707588247	0	0.0904439707588247	0.0904439707588247	0.0490764503645376	0.0490764503645376	NA	3
Q00532	CDKL1	0.082724770812018	0	0.082724770812018	0.0840727883028842	-0.0465440514945198	-0.0465440514945198	0	3
P51817	PRKX	0.100413732860501	0	0.100413732860501	0.0535477349869269	-0.00757425320787986	-0.00385057418479501	0.0178980755900693	32.1111111111111
P48729	CK1[alpha]	0.047926622838169	0	0.047926622838169	0.0486624812040823	-0.00773450556845924	-0.0174190012003575	0.0178309822432255	7
Q9UIK4	DAPK2	0.0459567474938167	0	0.0459567474938167	0.0447934624580583	-0.0246920032729438	-0.0246920032729438	0	3
P68400	CK2[alpha]1	0.0408985718621545	0	0.0408985718621545	0.0400051616715838	0.0245706343304705	0.0245706343304705	0	3
P05771	PKC[beta]	0.0280556670689156	0	0.0280556670689156	0.0268721464003014	-0.00882250343471837	-0.00882250343471837	0	8
Q00526	CDK3	0.206702710592847	0.00508416561785279	0.2117868762107	0.0204516252959049	0.0437631960981568	0.0070100604349202	0.0538365504542722	6.66666666666667
Q9UHD2	TBK1	0.00760239453084839	0	0.00760239453084839	0.00612308505878879	0.00594023158633098	0.00594023158633098	0	3
O14965	AurA/Aur2	0.00932074137716399	0	0.00932074137716399	0.00436480540245009	-0.0033022014839686	-0.00145489895706729	0.00554190758070393	5.11111111111111
