Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q13237	PKG2	2.5456131997014	0.467350417898871	3.01296361760027	3.09691001300806	0.896954086834793	0.916109915495649	0.062784283461276	34.3333333333333
Q13976	PKG1	2.55441111592891	0.397940008672038	2.95235112460095	3.09691001300806	0.820235904498147	0.815535992963947	0.0687694772127167	40
P17612	PKA[alpha]	1.90165557001676	0.397940008672038	2.2995955786888	2.31875876262441	0.677983205349061	0.674947767336668	0.0392656537373635	52.5555555555556
Q13131	AMPK[alpha]1	1.63460656085786	0.679404308885387	2.31401086974325	2.19382002601611	1.29510689185514	1.17140010673184	0.184945140282014	10.7777777777778
P31749	Akt1/PKB[alpha]	1.03063697960632	0.365636671002685	1.396273650609	1.51712641639125	0.735073959125088	0.741033189084684	0.0756702592632167	28.2222222222222
O94921	PFTAIRE1	0.929716993618803	0.522878745280338	1.45259573889914	1.45099673797421	1.06422405524916	1.06422405524916	0	3
Q16566	CaMK4	0.884559107025992	0.467350417898871	1.35190952492486	1.4294570601181	0.893301783363386	0.912475791946691	0.110558377591007	11.6666666666667
P31751	Akt2/PKB[beta]	0.937283571564494	0.354868891779568	1.29215246334406	1.41566877563247	0.736050249510402	0.749193409145461	0.0776128388056705	26
O60285	NuaK1	0.827082101620026	0.522878745280338	1.34996084690036	1.3767507096021	0.978712311691406	0.978712311691406	0	3
P68400	CK2[alpha]1	0.815084062767705	0.522878745280338	1.33796280804804	1.34678748622466	0.969592493361983	0.969592493361983	0	3
O15111	IKK[alpha]	0.774614604417736	0.522878745280338	1.29749334969807	1.30277065724028	0.905102982391716	0.849525303023764	0.0833665190519282	3.66666666666667
P49674	CK1[epsilon]	0.779891911959945	0.522878745280338	1.30277065724028	1.30277065724028	0.952849908614673	0.952849908614673	NA	3
Q9UHD2	TBK1	0.787568548958989	0.397940008672038	1.18550855763103	1.19928292171761	0.943799828722459	0.943799828722459	0	3
O14920	IKK[beta]	0.515806701791844	0.319677226869513	0.835483928661357	1.05551732784983	0.604402798562065	0.772617159934739	0.213854608205056	3.66666666666667
Q9UBS0	p70S6K[beta]	1.29004065681358	0.344101112556451	1.63414176937003	1.05060999335509	0.747993309880231	0.749157553062847	0.0831797683878695	24.3333333333333
Q15131	CDK10	0.578818642303044	0.375805002238391	0.954623644541435	1.02502800570193	0.683858582727315	0.765486424190966	0.194741533482397	5.11111111111111
Q9UIK4	DAPK2	0.675938846465612	0.301029995663981	0.976968842129593	0.962573502059376	0.795694273998625	0.795694273998625	0	3
O75116	ROCK2	0.609306246383727	0.323957751657679	0.933263998041405	0.869666231504994	0.727127345649275	0.685269206914995	0.219025738635991	4.8
Q96S38	RSKL1	0.439859055491165	0.397940008672038	0.837799064163202	0.837074754469141	0.532756639857711	0.532756639857711	0	3
P51817	PRKX	0.794412012749743	0.333333333333333	1.12774534608308	0.835647144215563	0.622939799669412	0.603538127158725	0.070481911812103	32.1111111111111
P11309	Pim1	0.553170768458098	0.301029995663981	0.854200764122079	0.826813731587726	0.568262819239766	0.567295742527585	0.0181848291651108	57.7777777777778
